row_id,day_hour,client_ip,no_get,no_post,no_head
8700,01/30/2019 00,54.36.149.247,1,1,1
8701,01/30/2019 00,104.194.24.222,1,1,1
8702,01/30/2019 00,34.247.132.242,1,1,1
8703,01/30/2019 00,54.36.148.199,1,1,1
8704,01/30/2019 00,54.36.148.206,1,1,1
8705,01/30/2019 00,172.20.110.255,1,1,1
8706,01/30/2019 00,17.58.102.232,3,3,3
8707,01/30/2019 00,5.78.189.255,1,1,1
8708,01/30/2019 00,5.112.240.255,2,2,1
8709,01/30/2019 00,51.15.15.243,2,2,2
8710,01/30/2019 00,40.77.230.255,10,10,9
8711,01/30/2019 00,5.196.255.255,1,1,1
8712,01/30/2019 00,2.179.173.255,6,5,6
8713,01/30/2019 00,156.255.255.255,1,1,1
8714,01/30/2019 00,207.46.51.255,6,6,6
8715,01/30/2019 00,46.224.77.221,4,4,4
8716,01/30/2019 00,54.95.255.255,1,1,1
8717,01/30/2019 00,173.249.55.255,6,5,6
8718,01/30/2019 00,54.36.199.255,1,1,1
8719,01/30/2019 00,2.177.86.255,16,18,17
8720,01/30/2019 00,54.36.149.206,0,1,1
8721,01/30/2019 00,31.56.96.240,22,22,22
8722,01/30/2019 00,54.36.149.230,1,1,1
8723,01/30/2019 00,5.78.198.241,16,15,13
8724,01/30/2019 00,5.160.157.209,2,2,2
8725,01/30/2019 00,5.211.97.228,33,36,33
8726,01/30/2019 00,157.55.218.255,3,3,3
8727,01/30/2019 00,66.249.64.255,1,1,1
8728,01/30/2019 00,54.36.148.207,1,1,1
8729,01/30/2019 00,178.253.33.240,5,6,6
8730,01/30/2019 00,54.36.175.255,1,1,1
8731,01/30/2019 00,54.36.153.255,1,1,1
8732,01/30/2019 00,54.36.149.252,1,1,1
8733,01/30/2019 00,91.99.72.204,16,16,16
8734,01/30/2019 00,54.36.243.255,1,1,1
8735,01/30/2019 00,66.111.237.255,33,36,38
8736,01/30/2019 00,56.255.255.255,20,20,20
8737,01/30/2019 00,54.36.169.255,1,1,1
8738,01/30/2019 00,207.46.62.255,7,6,7
8739,01/30/2019 01,157.255.255.255,1,1,1
8740,01/30/2019 01,178.253.33.241,6,5,6
8741,01/30/2019 01,172.20.111.255,1,1,1
8742,01/30/2019 01,17.58.102.233,3,3,3
8743,01/30/2019 01,34.247.132.243,1,1,1
8744,01/30/2019 01,54.96.255.255,0,1,1
8745,01/30/2019 01,2.185.235.255,1,0,1
8746,01/30/2019 01,54.36.149.231,1,1,1
8747,01/30/2019 01,157.55.219.255,3,3,3
8748,01/30/2019 01,173.249.56.255,6,6,6
8749,01/30/2019 01,66.249.65.255,1,1,1
8750,01/30/2019 01,5.78.198.242,16,15,14
8751,01/30/2019 01,46.224.77.222,4,4,4
8752,01/30/2019 01,204.144.255.255,9,9,10
8753,01/30/2019 01,54.36.148.222,1,1,1
8754,01/30/2019 01,5.211.97.229,33,34,33
8755,01/30/2019 01,40.77.231.255,10,10,10
8756,01/30/2019 01,54.36.149.207,1,1,0
8757,01/30/2019 01,5.197.255.255,1,1,1
8758,01/30/2019 01,54.36.176.255,1,1,1
8759,01/30/2019 01,31.56.96.241,21,22,20
8760,01/30/2019 01,5.78.190.255,1,1,1
8761,01/30/2019 01,2.177.87.255,18,16,18
8762,01/30/2019 01,54.36.148.208,1,0,1
8763,01/30/2019 01,54.36.149.225,1,1,1
8764,01/30/2019 01,207.46.52.255,5,5,6
8765,01/30/2019 01,54.36.200.255,1,1,1
8766,01/30/2019 01,54.36.149.253,1,1,0
8767,01/30/2019 01,57.255.255.255,20,19,20
8768,01/30/2019 01,54.36.148.200,1,1,1
8769,01/30/2019 01,54.36.154.255,1,1,1
8770,01/30/2019 01,2.179.174.255,6,6,6
8771,01/30/2019 01,207.46.63.255,7,7,7
8772,01/30/2019 01,5.160.157.210,2,2,2
8773,01/30/2019 01,54.36.170.255,1,1,1
8774,01/30/2019 01,104.194.24.223,1,1,0
8775,01/30/2019 01,5.112.241.255,2,2,2
8776,01/30/2019 01,51.15.15.244,2,2,2
8777,01/30/2019 01,66.249.92.255,19,18,19
8778,01/30/2019 01,207.46.84.255,11,10,11
8779,01/30/2019 01,66.111.238.255,36,38,36
8780,01/30/2019 01,54.36.148.207,1,1,1
8781,01/30/2019 01,91.99.72.205,15,15,14
8782,01/30/2019 01,66.249.195.255,28,29,29
8783,01/30/2019 01,54.36.149.248,1,1,1
8784,01/30/2019 01,54.36.244.255,1,1,1
8785,01/30/2019 02,207.46.53.255,4,5,5
8786,01/30/2019 02,207.46.85.255,10,9,11
8787,01/30/2019 02,54.36.245.255,1,0,1
8788,01/30/2019 02,172.20.112.255,1,1,1
8789,01/30/2019 02,157.55.220.255,3,3,2
8790,01/30/2019 02,5.198.255.255,1,1,1
8791,01/30/2019 02,54.36.149.226,1,1,1
8792,01/30/2019 02,2.185.236.255,1,0,1
8793,01/30/2019 02,158.255.255.255,1,1,1
8794,01/30/2019 02,54.36.177.255,1,0,1
8795,01/30/2019 02,66.249.93.255,19,19,20
8796,01/30/2019 02,54.36.149.208,1,1,1
8797,01/30/2019 02,5.78.191.255,1,0,1
8798,01/30/2019 02,17.58.102.234,3,3,3
8799,01/30/2019 02,207.46.64.255,7,6,7
8800,01/30/2019 02,54.36.148.208,1,1,0
8801,01/30/2019 02,54.97.255.255,1,1,1
8802,01/30/2019 02,40.77.232.255,9,10,10
8803,01/30/2019 02,31.56.96.242,21,21,21
8804,01/30/2019 02,54.36.148.201,0,1,1
8805,01/30/2019 02,5.211.97.230,34,34,33
8806,01/30/2019 02,204.145.255.255,10,9,9
8807,01/30/2019 02,91.99.72.206,15,15,15
8808,01/30/2019 02,2.179.175.255,6,6,6
8809,01/30/2019 02,54.36.148.209,1,1,1
8810,01/30/2019 02,2.177.88.255,17,18,17
8811,01/30/2019 02,178.253.33.242,6,5,5
8812,01/30/2019 02,54.36.149.254,1,1,1
8813,01/30/2019 02,54.36.201.255,0,1,1
8814,01/30/2019 02,46.224.77.223,4,4,3
8815,01/30/2019 02,54.36.149.249,1,1,1
8816,01/30/2019 02,54.36.155.255,1,1,1
8817,01/30/2019 02,58.255.255.255,20,19,21
8818,01/30/2019 02,54.36.149.232,1,1,1
8819,01/30/2019 02,66.111.239.255,36,36,36
8820,01/30/2019 02,104.194.24.224,1,1,1
8821,01/30/2019 02,66.249.66.255,1,1,1
8822,01/30/2019 02,34.247.132.244,1,1,1
8823,01/30/2019 02,54.36.148.223,1,1,1
8824,01/30/2019 02,5.78.198.243,16,16,15
8825,01/30/2019 02,5.112.242.255,2,2,2
8826,01/30/2019 02,51.15.15.245,2,2,2
8827,01/30/2019 02,54.36.171.255,1,1,1
8828,01/30/2019 02,5.160.157.211,2,1,2
8829,01/30/2019 02,66.249.196.255,30,29,30
8830,01/30/2019 02,173.249.57.255,5,5,6
8831,01/30/2019 03,159.255.255.255,1,1,0
8832,01/30/2019 03,54.36.202.255,1,1,1
8833,01/30/2019 03,5.211.97.231,34,35,33
8834,01/30/2019 03,2.179.176.255,6,6,6
8835,01/30/2019 03,157.55.221.255,3,3,3
8836,01/30/2019 03,2.185.237.255,1,1,1
8837,01/30/2019 03,54.36.149.233,1,1,1
8838,01/30/2019 03,2.177.89.255,17,18,17
8839,01/30/2019 03,5.160.157.212,2,2,2
8840,01/30/2019 03,17.58.102.235,3,3,3
8841,01/30/2019 03,5.112.243.255,2,1,2
8842,01/30/2019 03,91.99.72.207,14,15,14
8843,01/30/2019 03,54.36.148.224,1,1,1
8844,01/30/2019 03,207.46.86.255,11,9,10
8845,01/30/2019 03,54.36.156.255,1,1,1
8846,01/30/2019 03,54.36.149.250,1,1,1
8847,01/30/2019 03,34.247.132.245,1,1,1
8848,01/30/2019 03,66.249.67.255,1,1,1
8849,01/30/2019 03,40.77.233.255,10,10,10
8850,01/30/2019 03,5.78.192.255,1,1,1
8851,01/30/2019 03,54.36.246.255,1,1,1
8852,01/30/2019 03,207.46.54.255,5,6,6
8853,01/30/2019 03,204.146.255.255,8,10,10
8854,01/30/2019 03,54.36.149.255,1,1,1
8855,01/30/2019 03,54.36.149.209,1,1,1
8856,01/30/2019 03,54.36.148.202,1,1,1
8857,01/30/2019 03,54.36.148.210,1,1,1
8858,01/30/2019 03,173.249.58.255,6,6,6
8859,01/30/2019 03,66.249.197.255,27,30,28
8860,01/30/2019 03,54.36.172.255,1,1,1
8861,01/30/2019 03,66.111.240.255,36,36,36
8862,01/30/2019 03,172.20.113.255,1,1,1
8863,01/30/2019 03,54.36.148.209,1,1,1
8864,01/30/2019 03,31.56.96.243,21,21,22
8865,01/30/2019 03,207.46.65.255,7,7,7
8866,01/30/2019 03,66.249.94.255,19,19,19
8867,01/30/2019 03,178.253.33.243,6,6,6
8868,01/30/2019 03,46.224.77.224,4,4,4
8869,01/30/2019 03,104.194.24.225,1,1,1
8870,01/30/2019 03,5.78.198.244,15,14,15
8871,01/30/2019 03,54.36.149.227,1,1,1
8872,01/30/2019 03,59.255.255.255,20,20,21
8873,01/30/2019 03,54.98.255.255,1,1,1
8874,01/30/2019 03,51.15.15.246,2,2,2
8875,01/30/2019 03,54.36.178.255,1,1,1
8876,01/30/2019 03,5.199.255.255,1,1,0
8877,01/30/2019 04,54.36.148.203,1,1,1
8878,01/30/2019 04,5.200.255.255,1,1,1
8879,01/30/2019 04,2.185.238.255,1,1,1
8880,01/30/2019 04,178.253.33.244,6,6,6
8881,01/30/2019 04,91.99.72.208,15,15,14
8882,01/30/2019 04,5.112.244.255,1,1,2
8883,01/30/2019 04,157.55.222.255,3,2,3
8884,01/30/2019 04,46.224.77.225,4,4,4
8885,01/30/2019 04,17.58.102.236,3,3,3
8886,01/30/2019 04,2.177.90.255,18,16,18
8887,01/30/2019 04,54.36.149.210,1,1,1
8888,01/30/2019 04,51.15.15.247,2,2,2
8889,01/30/2019 04,5.78.193.255,1,1,1
8890,01/30/2019 04,54.99.255.255,1,1,1
8891,01/30/2019 04,60.255.255.255,20,18,19
8892,01/30/2019 04,40.77.234.255,10,9,10
8893,01/30/2019 04,2.179.177.255,5,6,6
8894,01/30/2019 04,160.255.255.255,1,1,1
8895,01/30/2019 04,54.36.148.225,1,1,1
8896,01/30/2019 04,172.20.114.255,1,1,1
8897,01/30/2019 04,104.194.24.226,1,1,1
8898,01/30/2019 04,5.160.157.213,2,2,2
8899,01/30/2019 04,54.36.150.255,1,1,1
8900,01/30/2019 04,54.36.149.228,1,1,1
8901,01/30/2019 04,66.111.241.255,36,36,35
8902,01/30/2019 04,5.78.198.245,16,15,15
8903,01/30/2019 04,54.36.148.211,1,1,1
8904,01/30/2019 04,54.36.179.255,1,1,1
8905,01/30/2019 04,54.36.203.255,1,1,1
8906,01/30/2019 04,204.147.255.255,7,10,9
8907,01/30/2019 04,31.56.96.244,20,19,21
8908,01/30/2019 04,54.36.149.234,1,1,0
8909,01/30/2019 04,66.249.198.255,31,28,30
8910,01/30/2019 04,207.46.55.255,5,6,6
8911,01/30/2019 04,54.36.149.251,1,1,1
8912,01/30/2019 04,207.46.66.255,7,7,6
8913,01/30/2019 04,54.36.173.255,1,1,1
8914,01/30/2019 04,54.36.148.210,1,1,1
8915,01/30/2019 04,54.36.247.255,1,1,1
8916,01/30/2019 04,34.247.132.246,1,1,1
8917,01/30/2019 04,5.211.97.232,35,35,33
8918,01/30/2019 04,66.249.68.255,1,1,1
8919,01/30/2019 04,173.249.59.255,6,5,6
8920,01/30/2019 04,207.46.87.255,11,11,10
8921,01/30/2019 04,66.249.95.255,20,20,17
8922,01/30/2019 04,54.36.157.255,1,1,1
8923,01/30/2019 05,54.36.148.226,1,1,1
8924,01/30/2019 05,66.249.96.255,17,16,19
8925,01/30/2019 05,17.58.102.237,3,3,3
8926,01/30/2019 05,61.255.255.255,20,20,19
8927,01/30/2019 05,54.36.180.255,1,1,1
8928,01/30/2019 05,207.46.88.255,10,8,9
8929,01/30/2019 05,54.36.149.211,1,1,1
8930,01/30/2019 05,66.249.69.255,1,1,1
8931,01/30/2019 05,172.20.115.255,1,1,0
8932,01/30/2019 05,54.36.148.211,1,1,1
8933,01/30/2019 05,54.36.149.252,1,1,1
8934,01/30/2019 05,54.36.149.235,1,1,1
8935,01/30/2019 05,5.112.245.255,2,2,2
8936,01/30/2019 05,2.177.91.255,14,18,16
8937,01/30/2019 05,54.36.204.255,1,1,1
8938,01/30/2019 05,66.111.242.255,36,35,35
8939,01/30/2019 05,2.185.239.255,1,1,1
8940,01/30/2019 05,54.36.158.255,1,1,0
8941,01/30/2019 05,54.36.149.229,1,0,1
8942,01/30/2019 05,5.78.198.246,16,16,14
8943,01/30/2019 05,207.46.56.255,6,6,5
8944,01/30/2019 05,204.148.255.255,10,10,10
8945,01/30/2019 05,5.211.97.233,35,35,34
8946,01/30/2019 05,31.56.96.245,21,20,22
8947,01/30/2019 05,173.249.60.255,6,6,5
8948,01/30/2019 05,5.78.194.255,1,1,1
8949,01/30/2019 05,91.99.72.209,14,15,15
8950,01/30/2019 05,54.36.248.255,1,1,1
8951,01/30/2019 05,54.36.174.255,1,1,1
8952,01/30/2019 05,54.36.148.212,1,1,1
8953,01/30/2019 05,5.201.255.255,1,1,1
8954,01/30/2019 05,54.36.151.255,1,0,0
8955,01/30/2019 05,46.224.77.226,4,3,4
8956,01/30/2019 05,2.179.178.255,6,6,6
8957,01/30/2019 05,161.255.255.255,1,1,1
8958,01/30/2019 05,104.194.24.227,1,1,1
8959,01/30/2019 05,40.77.235.255,10,9,9
8960,01/30/2019 05,54.36.148.204,1,1,1
8961,01/30/2019 05,178.253.33.245,5,6,6
8962,01/30/2019 05,66.249.199.255,30,30,28
8963,01/30/2019 05,5.160.157.214,2,2,2
8964,01/30/2019 05,54.100.255.255,1,1,1
8965,01/30/2019 05,51.15.15.248,2,2,1
8966,01/30/2019 05,34.247.132.247,1,1,1
8967,01/30/2019 05,157.55.223.255,3,3,3
8968,01/30/2019 05,207.46.67.255,7,7,7
8969,01/30/2019 06,5.202.255.255,1,1,1
8970,01/30/2019 06,54.36.149.253,1,0,1
8971,01/30/2019 06,40.77.236.255,9,10,10
8972,01/30/2019 06,104.194.24.228,1,1,1
8973,01/30/2019 06,54.36.148.227,1,1,1
8974,01/30/2019 06,66.249.97.255,19,20,20
8975,01/30/2019 06,5.112.246.255,2,2,2
8976,01/30/2019 06,17.58.102.238,3,3,3
8977,01/30/2019 06,54.36.159.255,1,1,1
8978,01/30/2019 06,51.15.15.249,2,1,2
8979,01/30/2019 06,173.249.61.255,6,5,6
8980,01/30/2019 06,207.46.68.255,7,6,6
8981,01/30/2019 06,54.36.148.212,1,1,1
8982,01/30/2019 06,66.111.243.255,36,36,36
8983,01/30/2019 06,162.255.255.255,1,1,1
8984,01/30/2019 06,54.36.149.230,1,1,1
8985,01/30/2019 06,34.247.132.248,1,1,1
8986,01/30/2019 06,54.36.175.255,1,1,1
8987,01/30/2019 06,91.99.72.210,16,16,15
8988,01/30/2019 06,2.185.240.255,1,1,1
8989,01/30/2019 06,157.55.224.255,3,3,3
8990,01/30/2019 06,178.253.33.246,5,6,6
8991,01/30/2019 06,46.224.77.227,4,4,3
8992,01/30/2019 06,5.78.195.255,1,1,1
8993,01/30/2019 06,54.36.181.255,1,1,1
8994,01/30/2019 06,66.249.200.255,29,27,28
8995,01/30/2019 06,54.36.148.213,1,1,1
8996,01/30/2019 06,2.179.179.255,5,5,6
8997,01/30/2019 06,62.255.255.255,19,20,20
8998,01/30/2019 06,2.177.92.255,18,18,18
8999,01/30/2019 06,204.149.255.255,10,9,9
9000,01/30/2019 06,31.56.96.246,21,21,20
9001,01/30/2019 06,5.211.97.234,32,35,34
9002,01/30/2019 06,5.78.198.247,16,15,16
9003,01/30/2019 06,54.101.255.255,1,1,1
9004,01/30/2019 06,172.20.116.255,1,1,0
9005,01/30/2019 06,54.36.148.205,1,1,1
9006,01/30/2019 06,54.36.149.212,1,1,1
9007,01/30/2019 06,54.36.152.255,1,1,1
9008,01/30/2019 06,207.46.57.255,6,6,6
9009,01/30/2019 06,54.36.249.255,1,1,1
9010,01/30/2019 06,66.249.70.255,1,1,0
9011,01/30/2019 06,5.160.157.215,2,2,2
9012,01/30/2019 06,54.36.149.236,1,1,1
9013,01/30/2019 06,54.36.205.255,1,1,1
9014,01/30/2019 06,207.46.89.255,11,11,11
9015,01/30/2019 07,207.46.58.255,5,6,5
9016,01/30/2019 07,66.249.71.255,1,1,1
9017,01/30/2019 07,54.102.255.255,1,1,1
9018,01/30/2019 07,91.99.72.211,15,15,15
9019,01/30/2019 07,2.185.241.255,1,1,1
9020,01/30/2019 07,54.36.182.255,1,1,1
9021,01/30/2019 07,54.36.149.231,1,0,1
9022,01/30/2019 07,63.255.255.255,19,19,20
9023,01/30/2019 07,54.36.160.255,1,1,1
9024,01/30/2019 07,5.211.97.235,33,36,34
9025,01/30/2019 07,40.77.237.255,9,10,10
9026,01/30/2019 07,54.36.153.255,1,1,1
9027,01/30/2019 07,34.247.132.249,1,1,1
9028,01/30/2019 07,157.55.225.255,3,3,3
9029,01/30/2019 07,66.249.98.255,18,16,18
9030,01/30/2019 07,54.36.206.255,1,1,1
9031,01/30/2019 07,17.58.102.239,3,3,3
9032,01/30/2019 07,207.46.69.255,6,7,6
9033,01/30/2019 07,5.203.255.255,1,1,1
9034,01/30/2019 07,5.78.198.248,15,10,16
9035,01/30/2019 07,2.177.93.255,17,17,16
9036,01/30/2019 07,178.253.33.247,6,6,5
9037,01/30/2019 07,54.36.149.254,1,1,1
9038,01/30/2019 07,54.36.176.255,1,1,1
9039,01/30/2019 07,46.224.77.228,4,4,4
9040,01/30/2019 07,2.179.180.255,5,6,6
9041,01/30/2019 07,54.36.148.213,1,1,1
9042,01/30/2019 07,54.36.148.228,1,1,1
9043,01/30/2019 07,54.36.148.206,1,1,1
9044,01/30/2019 07,207.46.90.255,11,10,10
9045,01/30/2019 07,54.36.148.214,1,1,1
9046,01/30/2019 07,31.56.96.247,21,21,21
9047,01/30/2019 07,51.15.15.250,2,2,2
9048,01/30/2019 07,104.194.24.229,1,1,1
9049,01/30/2019 07,5.78.196.255,1,1,1
9050,01/30/2019 07,54.36.250.255,1,1,1
9051,01/30/2019 07,54.36.149.237,1,1,1
9052,01/30/2019 07,5.112.247.255,2,2,2
9053,01/30/2019 07,54.36.149.213,1,1,0
9054,01/30/2019 07,204.150.255.255,10,9,10
9055,01/30/2019 07,163.255.255.255,1,1,1
9056,01/30/2019 07,172.20.117.255,1,1,1
9057,01/30/2019 07,66.111.244.255,34,36,37
9058,01/30/2019 07,173.249.62.255,6,6,6
9059,01/30/2019 07,5.160.157.216,2,2,2
9060,01/30/2019 07,66.249.201.255,28,30,31
9061,01/30/2019 08,54.36.148.229,1,1,1
9062,01/30/2019 08,54.36.149.238,1,1,1
9063,01/30/2019 08,64.255.255.255,20,20,21
9064,01/30/2019 08,66.249.202.255,28,29,30
9065,01/30/2019 08,173.249.63.255,5,6,4
9066,01/30/2019 08,172.20.118.255,1,1,1
9067,01/30/2019 08,54.36.207.255,1,1,1
9068,01/30/2019 08,54.36.148.214,1,1,1
9069,01/30/2019 08,5.204.255.255,1,1,1
9070,01/30/2019 08,66.249.72.255,1,1,1
9071,01/30/2019 08,5.78.197.255,1,1,1
9072,01/30/2019 08,104.194.24.230,1,1,1
9073,01/30/2019 08,54.36.149.232,1,1,1
9074,01/30/2019 08,5.211.97.236,36,34,30
9075,01/30/2019 08,207.46.91.255,10,10,11
9076,01/30/2019 08,66.111.245.255,36,36,36
9077,01/30/2019 08,54.36.148.207,0,1,1
9078,01/30/2019 08,207.46.59.255,6,6,6
9079,01/30/2019 08,91.99.72.212,15,16,16
9080,01/30/2019 08,66.249.99.255,20,20,20
9081,01/30/2019 08,157.55.226.255,2,3,3
9082,01/30/2019 08,54.36.251.255,1,1,1
9083,01/30/2019 08,40.77.238.255,9,10,8
9084,01/30/2019 08,2.177.94.255,15,18,18
9085,01/30/2019 08,207.46.70.255,7,7,7
9086,01/30/2019 08,178.253.33.248,6,5,5
9087,01/30/2019 08,5.112.248.255,2,2,2
9088,01/30/2019 08,54.36.149.255,1,1,1
9089,01/30/2019 08,2.185.242.255,1,1,1
9090,01/30/2019 08,204.151.255.255,10,9,10
9091,01/30/2019 08,54.103.255.255,1,1,1
9092,01/30/2019 08,54.36.183.255,1,1,1
9093,01/30/2019 08,54.36.161.255,1,1,1
9094,01/30/2019 08,164.255.255.255,1,1,1
9095,01/30/2019 08,2.179.181.255,5,6,6
9096,01/30/2019 08,5.160.157.217,1,1,2
9097,01/30/2019 08,46.224.77.229,4,4,4
9098,01/30/2019 08,54.36.154.255,1,1,1
9099,01/30/2019 08,54.36.149.214,1,0,1
9100,01/30/2019 08,54.36.177.255,1,1,1
9101,01/30/2019 08,31.56.96.248,21,21,21
9102,01/30/2019 08,51.15.15.251,2,2,2
9103,01/30/2019 08,34.247.132.250,1,1,1
9104,01/30/2019 08,17.58.102.240,2,3,2
9105,01/30/2019 08,5.78.198.249,15,15,15
9106,01/30/2019 08,54.36.148.215,1,1,1
9107,01/30/2019 09,2.177.95.255,16,18,16
9108,01/30/2019 09,5.205.255.255,1,1,1
9109,01/30/2019 09,66.249.203.255,31,30,27
9110,01/30/2019 09,172.20.119.255,1,1,1
9111,01/30/2019 09,17.58.102.241,2,3,3
9112,01/30/2019 09,54.36.148.230,1,1,1
9113,01/30/2019 09,157.55.227.255,3,2,3
9114,01/30/2019 09,207.46.71.255,6,6,7
9115,01/30/2019 09,2.185.243.255,1,1,1
9116,01/30/2019 09,2.179.182.255,6,6,6
9117,01/30/2019 09,34.247.132.251,1,1,1
9118,01/30/2019 09,54.104.255.255,1,1,1
9119,01/30/2019 09,66.111.246.255,37,38,36
9120,01/30/2019 09,5.211.97.237,34,36,36
9121,01/30/2019 09,207.46.92.255,10,10,11
9122,01/30/2019 09,5.78.198.250,15,14,16
9123,01/30/2019 09,54.36.155.255,1,1,1
9124,01/30/2019 09,165.255.255.255,1,1,1
9125,01/30/2019 09,54.36.178.255,1,0,1
9126,01/30/2019 09,54.36.149.239,0,1,0
9127,01/30/2019 09,54.36.252.255,1,1,1
9128,01/30/2019 09,5.78.198.255,0,0,1
9129,01/30/2019 09,5.160.157.218,2,2,2
9130,01/30/2019 09,54.36.184.255,1,1,1
9131,01/30/2019 09,54.36.162.255,1,1,1
9132,01/30/2019 09,54.36.149.215,1,1,1
9133,01/30/2019 09,66.249.100.255,20,19,18
9134,01/30/2019 09,54.36.149.233,1,0,1
9135,01/30/2019 09,91.99.72.213,14,16,14
9136,01/30/2019 09,54.36.148.208,1,1,1
9137,01/30/2019 09,51.15.15.252,2,2,2
9138,01/30/2019 09,54.36.148.215,0,1,1
9139,01/30/2019 09,54.36.208.255,1,1,1
9140,01/30/2019 09,207.46.60.255,6,5,4
9141,01/30/2019 09,65.255.255.255,20,20,18
9142,01/30/2019 09,5.112.249.255,2,2,2
9143,01/30/2019 09,40.77.239.255,10,10,10
9144,01/30/2019 09,66.249.73.255,1,1,1
9145,01/30/2019 09,54.36.150.255,1,1,1
9146,01/30/2019 09,46.224.77.230,4,4,4
9147,01/30/2019 09,173.249.64.255,6,5,4
9148,01/30/2019 09,104.194.24.231,1,1,1
9149,01/30/2019 09,31.56.96.249,21,22,19
9150,01/30/2019 09,204.152.255.255,10,9,10
9151,01/30/2019 09,178.253.33.249,6,6,6
9152,01/30/2019 09,54.36.148.216,1,1,1
9153,01/30/2019 10,5.211.97.238,33,35,34
9154,01/30/2019 10,54.36.149.216,1,1,1
9155,01/30/2019 10,5.78.199.255,1,0,1
9156,01/30/2019 10,2.177.96.255,18,18,17
9157,01/30/2019 10,54.36.149.240,1,1,1
9158,01/30/2019 10,207.46.61.255,6,6,6
9159,01/30/2019 10,54.36.253.255,1,1,1
9160,01/30/2019 10,46.224.77.231,4,4,4
9161,01/30/2019 10,157.55.228.255,2,3,3
9162,01/30/2019 10,54.36.148.217,1,1,1
9163,01/30/2019 10,54.36.156.255,1,1,1
9164,01/30/2019 10,34.247.132.252,1,1,1
9165,01/30/2019 10,54.36.148.209,1,1,1
9166,01/30/2019 10,54.36.179.255,1,1,1
9167,01/30/2019 10,104.194.24.232,0,0,1
9168,01/30/2019 10,54.105.255.255,1,1,1
9169,01/30/2019 10,40.77.240.255,9,10,10
9170,01/30/2019 10,54.36.151.255,1,1,1
9171,01/30/2019 10,66.111.247.255,37,34,38
9172,01/30/2019 10,207.46.93.255,11,11,10
9173,01/30/2019 10,91.99.72.214,15,16,15
9174,01/30/2019 10,178.253.33.250,6,5,6
9175,01/30/2019 10,54.36.185.255,1,1,1
9176,01/30/2019 10,173.249.65.255,6,6,6
9177,01/30/2019 10,5.78.198.251,16,16,16
9178,01/30/2019 10,5.112.250.255,2,2,2
9179,01/30/2019 10,66.249.204.255,30,29,30
9180,01/30/2019 10,51.15.15.253,2,2,2
9181,01/30/2019 10,207.46.72.255,7,7,5
9182,01/30/2019 10,17.58.102.242,3,3,3
9183,01/30/2019 10,172.20.120.255,1,1,1
9184,01/30/2019 10,54.36.149.234,1,1,1
9185,01/30/2019 10,5.160.157.219,2,2,2
9186,01/30/2019 10,204.153.255.255,9,9,10
9187,01/30/2019 10,54.36.209.255,1,1,1
9188,01/30/2019 10,66.249.74.255,1,1,1
9189,01/30/2019 10,66.249.101.255,19,19,20
9190,01/30/2019 10,2.185.244.255,1,1,1
9191,01/30/2019 10,54.36.148.216,0,0,1
9192,01/30/2019 10,54.36.163.255,1,1,1
9193,01/30/2019 10,54.36.148.231,1,1,1
9194,01/30/2019 10,2.179.183.255,6,6,6
9195,01/30/2019 10,66.255.255.255,21,20,19
9196,01/30/2019 10,166.255.255.255,1,1,1
9197,01/30/2019 10,31.56.96.250,22,20,22
9198,01/30/2019 10,5.206.255.255,1,1,1
9199,01/30/2019 11,172.20.121.255,1,1,1
9200,01/30/2019 11,54.36.180.255,0,1,0
9201,01/30/2019 11,54.36.149.235,1,1,1
9202,01/30/2019 11,34.247.132.253,1,1,1
9203,01/30/2019 11,2.185.245.255,1,1,1
9204,01/30/2019 11,54.36.148.210,1,1,1
9205,01/30/2019 11,104.194.24.233,1,1,1
9206,01/30/2019 11,5.207.255.255,1,1,1
9207,01/30/2019 11,66.249.102.255,18,20,19
9208,01/30/2019 11,54.36.149.241,1,1,1
9209,01/30/2019 11,66.111.248.255,35,34,35
9210,01/30/2019 11,5.160.157.220,2,2,2
9211,01/30/2019 11,204.154.255.255,10,9,9
9212,01/30/2019 11,54.36.164.255,1,1,1
9213,01/30/2019 11,54.36.148.217,1,1,1
9214,01/30/2019 11,54.36.254.255,1,1,1
9215,01/30/2019 11,67.255.255.255,21,21,21
9216,01/30/2019 11,167.255.255.255,1,1,1
9217,01/30/2019 11,173.249.66.255,6,6,6
9218,01/30/2019 11,5.211.97.239,34,34,34
9219,01/30/2019 11,207.46.62.255,5,6,5
9220,01/30/2019 11,207.46.73.255,7,7,6
9221,01/30/2019 11,91.99.72.215,16,15,16
9222,01/30/2019 11,31.56.96.251,19,21,21
9223,01/30/2019 11,5.78.198.252,15,16,16
9224,01/30/2019 11,5.112.251.255,2,2,1
9225,01/30/2019 11,54.106.255.255,1,1,1
9226,01/30/2019 11,46.224.77.232,4,4,4
9227,01/30/2019 11,54.36.210.255,1,1,1
9228,01/30/2019 11,40.77.241.255,10,9,10
9229,01/30/2019 11,51.15.15.254,2,2,1
9230,01/30/2019 11,54.36.148.232,0,1,1
9231,01/30/2019 11,207.46.94.255,11,10,11
9232,01/30/2019 11,178.253.33.251,6,5,5
9233,01/30/2019 11,66.249.205.255,30,30,30
9234,01/30/2019 11,54.36.157.255,1,1,1
9235,01/30/2019 11,17.58.102.243,3,3,3
9236,01/30/2019 11,2.179.184.255,6,6,5
